autor_1,autor_2,nombre_1,nombre_2,videos_compartidos
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCXXh7yg5KUFIWylTiKVEFKQ,@moisesvaldez4043,@MrDuenderojo,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCXgr7vXlRrsaskPdo097kGA,@moisesvaldez4043,@Rogergh-nw4oj,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCYN4wSQ1Sx4_LurxLlW7MPg,@moisesvaldez4043,@belarminavillatoro6474,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCfM3nrxtTQMY5jFx1v1J4Gg,@moisesvaldez4043,@edgarroldan5539,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UChZknRmJkeGeQk0-mQuhDOg,@moisesvaldez4043,@OdilioRodríguez-c5w,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCiGRBf2RNF0WRKhRVT7zFoA,@moisesvaldez4043,@edwinavila4876,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCiMythXHsw7eQEMykCdmMUA,@moisesvaldez4043,@JavierBecerra-h6x,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCjSKM9j0Q7HLDr1hD6D-TUw,@moisesvaldez4043,@josehidalgo4875,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCl0ekS9Tt0jJGtOEM18S63w,@moisesvaldez4043,@monkchapin,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCmvOgzmmXbjUthHy-WJ52hQ,@moisesvaldez4043,@mariorodas593,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCp4iw5_5SmV9VGTFSNVGOmQ,@moisesvaldez4043,@CARLOSSTREMS51,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCpl8rF8uv_8uui-QRvuJaRA,@moisesvaldez4043,@SergioGarcia-z9c,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCr1emrogPKkKTs_WTtx71xg,@moisesvaldez4043,@domingopeneleu6457,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCrJn_rbo_ENAdeqneS-RmRw,@moisesvaldez4043,@josecarrera9623,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCsJJAvrVGupdmhOqgtDp8dg,@moisesvaldez4043,@nestorlorenzana1168,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCsSXdJct-nsS8DsABoEsaYA,@moisesvaldez4043,@IvánPérez-j4j,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCsjs5Hp_r86x1xbK6FAeqaA,@moisesvaldez4043,@alvaroesquivel563,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCtNfIBnc5S5DbbQj_yxgJTw,@moisesvaldez4043,@JosueRamirez-ey3ih,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCvApqeCbLod-wejtT4CcVuA,@moisesvaldez4043,@davidgaher9550,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCwha8rxULYMVtNwZWeSkE1A,@moisesvaldez4043,@mariasamo8637,1
UCsUCN0Yq_UyTvKjOJLmNrnQ,UCylqlpsh8ENNM1LqgQ1KbxA,@moisesvaldez4043,@Jel.Awesh.M,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UC-fiZBS5Gp1eCJd9ucgWnCg,@rosaelenaargueta79,@Tommii.10,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UC32oozucwCF3q8d4m8fyOUg,@rosaelenaargueta79,@RauldejesusOlivagonzalez,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UC7dadZG7kkGYnsNu6td0FbA,@rosaelenaargueta79,@lesolorzano,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCAKuKvcbfnBD3kF5njNu-IA,@rosaelenaargueta79,@melvinlopez7096,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCCBYcToQ2dwkd6TJh0FSyDg,@rosaelenaargueta79,@lidiarodriguez3493,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCDrmf9y9nLgFY5wnA2hTuGA,@rosaelenaargueta79,@laboratorio5528,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCHbwIx9pmQuf7i-4_xO2EpA,@rosaelenaargueta79,@caminoseternos752,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCQqlPPUGqAfWjd-FSh_qn7Q,@rosaelenaargueta79,@estuardoargueta137,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCRvPToDkkumha7WJAfCDk1A,@rosaelenaargueta79,@ligiaguerra3057,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCUoYsrx1oZnCZ0usbBJn4fA,@rosaelenaargueta79,@AnaDiaz-re9sq,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCW-JC6lebVmf2P1dmY_L94g,@rosaelenaargueta79,@dinoraoroxon5771,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCW80DaMjQlEUibC98Cot-Dg,@rosaelenaargueta79,@rogeraldana4289,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCWoAVGVqCn4xtINCMOTM4jg,@rosaelenaargueta79,@OmarMartinez-vv8re,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UC_LYoGs5C3mbZKZuKuqYCvw,@rosaelenaargueta79,@javiercifuentesarchila6041,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCe8JZoYkX5oKUZyivHYdXhw,@rosaelenaargueta79,@FernandoGarcia-jg1fj,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCgJNFj5dnxXpcMvmuhZDPxA,@rosaelenaargueta79,@NataliaRodriguez-rx5mr,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UClhMWQ7XKWywYvbRnuf8QsA,@rosaelenaargueta79,@EcPerez-zz9oh,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCsGoJEvb-cFPZ2rWoJcXzEQ,@rosaelenaargueta79,@sergiohinestroza9709,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCu8_3-Wg-YzNyvHYQDEscfw,@rosaelenaargueta79,@RolandoCastroPérez-d7y,1
UC3UVO7pTbeYvZ3ILEyRDskQ,UCylqlpsh8ENNM1LqgQ1KbxA,@rosaelenaargueta79,@Jel.Awesh.M,1
UCuP4UK33HKtJE_S39ksmaTw,UC8xlJWNHz1V_W6q3fbuQH8g,@herbertaguilar1387,@NormaLópez-v7e,1
UCuP4UK33HKtJE_S39ksmaTw,UCAV7QIjYhbDJaycQycM_0eQ,@herbertaguilar1387,@mariavail8998,1
UCuP4UK33HKtJE_S39ksmaTw,UCGX_UbAQOXGZknv5iqklwTA,@herbertaguilar1387,@ronaldgarcia8522,1
UCuP4UK33HKtJE_S39ksmaTw,UCPZueDLrCS4BmTBRMA4q0fA,@herbertaguilar1387,@kevinochoa3695,1
UCuP4UK33HKtJE_S39ksmaTw,UCVQf0tzL7xRzFJsABVVULpg,@herbertaguilar1387,@DennisseLopetegi,1
UCuP4UK33HKtJE_S39ksmaTw,UCbYoNG5J3Au5BqtbXogfEFw,@herbertaguilar1387,@Luis-gn3fj,1
UCuP4UK33HKtJE_S39ksmaTw,UCf5lnNZF7Qrtli9v4N_23WQ,@herbertaguilar1387,@CarlosCortez-v5r,1
UCuP4UK33HKtJE_S39ksmaTw,UCg3eIfd7BrsLEqS0BLkftHA,@herbertaguilar1387,@ErmePérez-q4s,1
UCuP4UK33HKtJE_S39ksmaTw,UCgQJgI9vu1FI2dnC9mrFthw,@herbertaguilar1387,@srms70,1
UCuP4UK33HKtJE_S39ksmaTw,UClsrFGJKWPxxw7MiaEdKLXw,@herbertaguilar1387,@ericapaz5406,1
UCuP4UK33HKtJE_S39ksmaTw,UCtNyHmRZtvGF2hSvI2dUBWw,@herbertaguilar1387,@aureliomaldonado4793,1
UCuP4UK33HKtJE_S39ksmaTw,UCusjriFsDHEc2AOjqk-p5ig,@herbertaguilar1387,@pablobarrios7931,1
UClsrFGJKWPxxw7MiaEdKLXw,UC8xlJWNHz1V_W6q3fbuQH8g,@ericapaz5406,@NormaLópez-v7e,1
UClsrFGJKWPxxw7MiaEdKLXw,UCAV7QIjYhbDJaycQycM_0eQ,@ericapaz5406,@mariavail8998,1
UClsrFGJKWPxxw7MiaEdKLXw,UCGX_UbAQOXGZknv5iqklwTA,@ericapaz5406,@ronaldgarcia8522,1
UClsrFGJKWPxxw7MiaEdKLXw,UCPZueDLrCS4BmTBRMA4q0fA,@ericapaz5406,@kevinochoa3695,1
UClsrFGJKWPxxw7MiaEdKLXw,UCVQf0tzL7xRzFJsABVVULpg,@ericapaz5406,@DennisseLopetegi,1
UClsrFGJKWPxxw7MiaEdKLXw,UCbYoNG5J3Au5BqtbXogfEFw,@ericapaz5406,@Luis-gn3fj,1
UClsrFGJKWPxxw7MiaEdKLXw,UCf5lnNZF7Qrtli9v4N_23WQ,@ericapaz5406,@CarlosCortez-v5r,1
UClsrFGJKWPxxw7MiaEdKLXw,UCg3eIfd7BrsLEqS0BLkftHA,@ericapaz5406,@ErmePérez-q4s,1
UClsrFGJKWPxxw7MiaEdKLXw,UCgQJgI9vu1FI2dnC9mrFthw,@ericapaz5406,@srms70,1
UClsrFGJKWPxxw7MiaEdKLXw,UCtNyHmRZtvGF2hSvI2dUBWw,@ericapaz5406,@aureliomaldonado4793,1
UClsrFGJKWPxxw7MiaEdKLXw,UCusjriFsDHEc2AOjqk-p5ig,@ericapaz5406,@pablobarrios7931,1
UCg3eIfd7BrsLEqS0BLkftHA,UC8xlJWNHz1V_W6q3fbuQH8g,@ErmePérez-q4s,@NormaLópez-v7e,1
UCg3eIfd7BrsLEqS0BLkftHA,UCAV7QIjYhbDJaycQycM_0eQ,@ErmePérez-q4s,@mariavail8998,1
UCg3eIfd7BrsLEqS0BLkftHA,UCGX_UbAQOXGZknv5iqklwTA,@ErmePérez-q4s,@ronaldgarcia8522,1
UCg3eIfd7BrsLEqS0BLkftHA,UCPZueDLrCS4BmTBRMA4q0fA,@ErmePérez-q4s,@kevinochoa3695,1
UCg3eIfd7BrsLEqS0BLkftHA,UCVQf0tzL7xRzFJsABVVULpg,@ErmePérez-q4s,@DennisseLopetegi,1
UCg3eIfd7BrsLEqS0BLkftHA,UCbYoNG5J3Au5BqtbXogfEFw,@ErmePérez-q4s,@Luis-gn3fj,1
UCg3eIfd7BrsLEqS0BLkftHA,UCf5lnNZF7Qrtli9v4N_23WQ,@ErmePérez-q4s,@CarlosCortez-v5r,1
UCg3eIfd7BrsLEqS0BLkftHA,UCgQJgI9vu1FI2dnC9mrFthw,@ErmePérez-q4s,@srms70,1
UCg3eIfd7BrsLEqS0BLkftHA,UCtNyHmRZtvGF2hSvI2dUBWw,@ErmePérez-q4s,@aureliomaldonado4793,1
UCg3eIfd7BrsLEqS0BLkftHA,UCusjriFsDHEc2AOjqk-p5ig,@ErmePérez-q4s,@pablobarrios7931,1
UCq3mDTTRZnUybct5M9OSXbg,UCIXLDYqR_syskKRJy_x9W9Q,@MacoMorales-i2i2d,@carlitosramirez4739,1
UCq3mDTTRZnUybct5M9OSXbg,UCXN2s7DwTJm33xO-pNkAdaA,@MacoMorales-i2i2d,@edithsan7688,1
UCq3mDTTRZnUybct5M9OSXbg,UCwCfs-2zbD5k0lG-UVg_JBw,@MacoMorales-i2i2d,@JessicaHuaz-96,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC-hfX8J5JPJ-dfuakzegMLA,@FidelZacarias-ph7dy,@normaleticiaorozcojuarez2418,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC-jS_kA9w-OmpupXDx156Rg,@FidelZacarias-ph7dy,@simoncreyesc7579,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC2weSE8rpqkGMOp6StYtVfg,@FidelZacarias-ph7dy,@katerynsantiago2907,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC3E9mAgP7VoAE5mZoAexl5g,@FidelZacarias-ph7dy,@EnnioAroche,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC3NMzdMYryaw82kPTnsaljg,@FidelZacarias-ph7dy,@marisosa7832,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC4cXueR2bKGFJV0Fk76gwmA,@FidelZacarias-ph7dy,@aluxdel4792,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC5bG9nc_JV3FsNP2KseQiYw,@FidelZacarias-ph7dy,@giovannirodas4836,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC650pRT-OYzny3GwOH8Cgfw,@FidelZacarias-ph7dy,@edvinparedesherrera7632,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC8r11yOugM2NuRfitQOxLLg,@FidelZacarias-ph7dy,@cesaraugustomoralesmonroy6907,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UC9xr9QvIcDvoZNUX5f-jaZw,@FidelZacarias-ph7dy,@MariaaliciaColonmorales,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCA93ym2TXs_Ibyxb4Vcn-6Q,@FidelZacarias-ph7dy,@oswaldosolis8728,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCAmtbUiIrUIhikru0ZoTFig,@FidelZacarias-ph7dy,@Aura-vf6dm,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCB5p8a5gklc80jJItP6xTHg,@FidelZacarias-ph7dy,@ernestogamboa8737,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCDPWkUX3sNNaCx-m1dV4glA,@FidelZacarias-ph7dy,@hectoroliva949,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCDUffaruH6dyUnUGwsTKpgg,@FidelZacarias-ph7dy,@luisletona2842,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCFoIAE8k82D6AV-8gjjKaNg,@FidelZacarias-ph7dy,@eddymunoz9789,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCFxE8GbokBrBsPEKM1xrOjQ,@FidelZacarias-ph7dy,@JuanDavila-qd7qj,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCKDR0f2fu2UzWL8mBv5-BHw,@FidelZacarias-ph7dy,@mireyamorales6595,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCRETAiYdh2dL5ZxB0_N1zDA,@FidelZacarias-ph7dy,@Joseroland21,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCSou6a2OuYGSvPjm5psquyA,@FidelZacarias-ph7dy,@FranciscoRivera-sf7ne,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCTD6q1nyIe3Y7HhqjaMj72w,@FidelZacarias-ph7dy,@JuanChang-r6k,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCXXh7yg5KUFIWylTiKVEFKQ,@FidelZacarias-ph7dy,@MrDuenderojo,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCXgr7vXlRrsaskPdo097kGA,@FidelZacarias-ph7dy,@Rogergh-nw4oj,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCYN4wSQ1Sx4_LurxLlW7MPg,@FidelZacarias-ph7dy,@belarminavillatoro6474,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCfM3nrxtTQMY5jFx1v1J4Gg,@FidelZacarias-ph7dy,@edgarroldan5539,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UChZknRmJkeGeQk0-mQuhDOg,@FidelZacarias-ph7dy,@OdilioRodríguez-c5w,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCiGRBf2RNF0WRKhRVT7zFoA,@FidelZacarias-ph7dy,@edwinavila4876,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCiMythXHsw7eQEMykCdmMUA,@FidelZacarias-ph7dy,@JavierBecerra-h6x,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCjSKM9j0Q7HLDr1hD6D-TUw,@FidelZacarias-ph7dy,@josehidalgo4875,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCl0ekS9Tt0jJGtOEM18S63w,@FidelZacarias-ph7dy,@monkchapin,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCmvOgzmmXbjUthHy-WJ52hQ,@FidelZacarias-ph7dy,@mariorodas593,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCp4iw5_5SmV9VGTFSNVGOmQ,@FidelZacarias-ph7dy,@CARLOSSTREMS51,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCpl8rF8uv_8uui-QRvuJaRA,@FidelZacarias-ph7dy,@SergioGarcia-z9c,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCr1emrogPKkKTs_WTtx71xg,@FidelZacarias-ph7dy,@domingopeneleu6457,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCrJn_rbo_ENAdeqneS-RmRw,@FidelZacarias-ph7dy,@josecarrera9623,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCsJJAvrVGupdmhOqgtDp8dg,@FidelZacarias-ph7dy,@nestorlorenzana1168,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCsSXdJct-nsS8DsABoEsaYA,@FidelZacarias-ph7dy,@IvánPérez-j4j,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCsjs5Hp_r86x1xbK6FAeqaA,@FidelZacarias-ph7dy,@alvaroesquivel563,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCtNfIBnc5S5DbbQj_yxgJTw,@FidelZacarias-ph7dy,@JosueRamirez-ey3ih,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCvApqeCbLod-wejtT4CcVuA,@FidelZacarias-ph7dy,@davidgaher9550,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCwha8rxULYMVtNwZWeSkE1A,@FidelZacarias-ph7dy,@mariasamo8637,1
UCGzXwyCzMzGmjmCbH3Hg01Q,UCylqlpsh8ENNM1LqgQ1KbxA,@FidelZacarias-ph7dy,@Jel.Awesh.M,1
UC0HvfEWozTHbwl_iEmJNvVA,UC-Iul5tDYH_oiAMXQH-KaaQ,@OttoPalencia-b7r,@AlbertoMancilla-p9h,1
UC0HvfEWozTHbwl_iEmJNvVA,UC14qlobYKqD-DO0j6b75lcA,@OttoPalencia-b7r,@megavision4488,1
UC0HvfEWozTHbwl_iEmJNvVA,UC1NiEdJ7gk6FlDexIalWnGg,@OttoPalencia-b7r,@BorisTebalán,1
UC0HvfEWozTHbwl_iEmJNvVA,UC3YpzAr7pcdKC7BVFEpYzog,@OttoPalencia-b7r,@carmenfigueroa1232,1
UC0HvfEWozTHbwl_iEmJNvVA,UCRfkkatKrNtAARnXMMYBGlA,@OttoPalencia-b7r,@BernerSoza-mg3vx,1
UC0HvfEWozTHbwl_iEmJNvVA,UCa36MjQLoPAmgJo-R3G8WQA,@OttoPalencia-b7r,@elsasalguero6914,1
UC0HvfEWozTHbwl_iEmJNvVA,UCgGqw4aqMdMVSGkKiMgrJRQ,@OttoPalencia-b7r,@pattyfigueroa5609,1
UC0HvfEWozTHbwl_iEmJNvVA,UChyps3dqY-VY1_wLeq-2lhw,@OttoPalencia-b7r,@maydamorales4395,1
UC14qlobYKqD-DO0j6b75lcA,UC-Iul5tDYH_oiAMXQH-KaaQ,@megavision4488,@AlbertoMancilla-p9h,1
UC14qlobYKqD-DO0j6b75lcA,UC1NiEdJ7gk6FlDexIalWnGg,@megavision4488,@BorisTebalán,1
UC14qlobYKqD-DO0j6b75lcA,UC3YpzAr7pcdKC7BVFEpYzog,@megavision4488,@carmenfigueroa1232,1
UC14qlobYKqD-DO0j6b75lcA,UCRfkkatKrNtAARnXMMYBGlA,@megavision4488,@BernerSoza-mg3vx,1
UC14qlobYKqD-DO0j6b75lcA,UCa36MjQLoPAmgJo-R3G8WQA,@megavision4488,@elsasalguero6914,1
UC14qlobYKqD-DO0j6b75lcA,UCgGqw4aqMdMVSGkKiMgrJRQ,@megavision4488,@pattyfigueroa5609,1
UC14qlobYKqD-DO0j6b75lcA,UChyps3dqY-VY1_wLeq-2lhw,@megavision4488,@maydamorales4395,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC-hfX8J5JPJ-dfuakzegMLA,@edwinavila4876,@normaleticiaorozcojuarez2418,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC-jS_kA9w-OmpupXDx156Rg,@edwinavila4876,@simoncreyesc7579,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC2weSE8rpqkGMOp6StYtVfg,@edwinavila4876,@katerynsantiago2907,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC3E9mAgP7VoAE5mZoAexl5g,@edwinavila4876,@EnnioAroche,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC3NMzdMYryaw82kPTnsaljg,@edwinavila4876,@marisosa7832,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC4cXueR2bKGFJV0Fk76gwmA,@edwinavila4876,@aluxdel4792,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC5bG9nc_JV3FsNP2KseQiYw,@edwinavila4876,@giovannirodas4836,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC650pRT-OYzny3GwOH8Cgfw,@edwinavila4876,@edvinparedesherrera7632,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC8r11yOugM2NuRfitQOxLLg,@edwinavila4876,@cesaraugustomoralesmonroy6907,1
UCiGRBf2RNF0WRKhRVT7zFoA,UC9xr9QvIcDvoZNUX5f-jaZw,@edwinavila4876,@MariaaliciaColonmorales,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCA93ym2TXs_Ibyxb4Vcn-6Q,@edwinavila4876,@oswaldosolis8728,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCAmtbUiIrUIhikru0ZoTFig,@edwinavila4876,@Aura-vf6dm,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCB5p8a5gklc80jJItP6xTHg,@edwinavila4876,@ernestogamboa8737,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCDPWkUX3sNNaCx-m1dV4glA,@edwinavila4876,@hectoroliva949,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCDUffaruH6dyUnUGwsTKpgg,@edwinavila4876,@luisletona2842,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCFoIAE8k82D6AV-8gjjKaNg,@edwinavila4876,@eddymunoz9789,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCFxE8GbokBrBsPEKM1xrOjQ,@edwinavila4876,@JuanDavila-qd7qj,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCKDR0f2fu2UzWL8mBv5-BHw,@edwinavila4876,@mireyamorales6595,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCRETAiYdh2dL5ZxB0_N1zDA,@edwinavila4876,@Joseroland21,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCSou6a2OuYGSvPjm5psquyA,@edwinavila4876,@FranciscoRivera-sf7ne,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCTD6q1nyIe3Y7HhqjaMj72w,@edwinavila4876,@JuanChang-r6k,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCXXh7yg5KUFIWylTiKVEFKQ,@edwinavila4876,@MrDuenderojo,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCXgr7vXlRrsaskPdo097kGA,@edwinavila4876,@Rogergh-nw4oj,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCYN4wSQ1Sx4_LurxLlW7MPg,@edwinavila4876,@belarminavillatoro6474,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCfM3nrxtTQMY5jFx1v1J4Gg,@edwinavila4876,@edgarroldan5539,1
UCiGRBf2RNF0WRKhRVT7zFoA,UChZknRmJkeGeQk0-mQuhDOg,@edwinavila4876,@OdilioRodríguez-c5w,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCiMythXHsw7eQEMykCdmMUA,@edwinavila4876,@JavierBecerra-h6x,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCjSKM9j0Q7HLDr1hD6D-TUw,@edwinavila4876,@josehidalgo4875,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCl0ekS9Tt0jJGtOEM18S63w,@edwinavila4876,@monkchapin,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCmvOgzmmXbjUthHy-WJ52hQ,@edwinavila4876,@mariorodas593,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCp4iw5_5SmV9VGTFSNVGOmQ,@edwinavila4876,@CARLOSSTREMS51,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCpl8rF8uv_8uui-QRvuJaRA,@edwinavila4876,@SergioGarcia-z9c,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCr1emrogPKkKTs_WTtx71xg,@edwinavila4876,@domingopeneleu6457,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCrJn_rbo_ENAdeqneS-RmRw,@edwinavila4876,@josecarrera9623,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCsJJAvrVGupdmhOqgtDp8dg,@edwinavila4876,@nestorlorenzana1168,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCsSXdJct-nsS8DsABoEsaYA,@edwinavila4876,@IvánPérez-j4j,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCsjs5Hp_r86x1xbK6FAeqaA,@edwinavila4876,@alvaroesquivel563,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCtNfIBnc5S5DbbQj_yxgJTw,@edwinavila4876,@JosueRamirez-ey3ih,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCvApqeCbLod-wejtT4CcVuA,@edwinavila4876,@davidgaher9550,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCwha8rxULYMVtNwZWeSkE1A,@edwinavila4876,@mariasamo8637,1
UCiGRBf2RNF0WRKhRVT7zFoA,UCylqlpsh8ENNM1LqgQ1KbxA,@edwinavila4876,@Jel.Awesh.M,1
UCa36MjQLoPAmgJo-R3G8WQA,UC-Iul5tDYH_oiAMXQH-KaaQ,@elsasalguero6914,@AlbertoMancilla-p9h,1
UCa36MjQLoPAmgJo-R3G8WQA,UC1NiEdJ7gk6FlDexIalWnGg,@elsasalguero6914,@BorisTebalán,1
UCa36MjQLoPAmgJo-R3G8WQA,UC3YpzAr7pcdKC7BVFEpYzog,@elsasalguero6914,@carmenfigueroa1232,1
UCa36MjQLoPAmgJo-R3G8WQA,UCRfkkatKrNtAARnXMMYBGlA,@elsasalguero6914,@BernerSoza-mg3vx,1
UCa36MjQLoPAmgJo-R3G8WQA,UCgGqw4aqMdMVSGkKiMgrJRQ,@elsasalguero6914,@pattyfigueroa5609,1
UCa36MjQLoPAmgJo-R3G8WQA,UChyps3dqY-VY1_wLeq-2lhw,@elsasalguero6914,@maydamorales4395,1
UC3YpzAr7pcdKC7BVFEpYzog,UC-Iul5tDYH_oiAMXQH-KaaQ,@carmenfigueroa1232,@AlbertoMancilla-p9h,1
UC3YpzAr7pcdKC7BVFEpYzog,UC1NiEdJ7gk6FlDexIalWnGg,@carmenfigueroa1232,@BorisTebalán,1
UC3YpzAr7pcdKC7BVFEpYzog,UCRfkkatKrNtAARnXMMYBGlA,@carmenfigueroa1232,@BernerSoza-mg3vx,1
UC3YpzAr7pcdKC7BVFEpYzog,UCgGqw4aqMdMVSGkKiMgrJRQ,@carmenfigueroa1232,@pattyfigueroa5609,1
UC3YpzAr7pcdKC7BVFEpYzog,UChyps3dqY-VY1_wLeq-2lhw,@carmenfigueroa1232,@maydamorales4395,1
UCQqlPPUGqAfWjd-FSh_qn7Q,UC-fiZBS5Gp1eCJd9ucgWnCg,@estuardoargueta137,@Tommii.10,1
UCQqlPPUGqAfWjd-FSh_qn7Q,UC32oozucwCF3q8d4m8fyOUg,@estuardoargueta137,@RauldejesusOlivagonzalez,1
UCQqlPPUGqAfWjd-FSh_qn7Q,UC7dadZG7kkGYnsNu6td0FbA,@estuardoargueta137,@lesolorzano,1
